Maintenance_flag,record_id,Measurement_timestamp,Vehicle_speed_sensor,Vibration,Engine_Load,Engine_Coolant_Temp,Intake_Manifold_Pressure,Engine_RPM,Speed_OBD,Intake_Air_Temp,Mass_Air_Flow_Rate,Throttle_Pos_Manifold,Voltage_Control_Module,Ambient_air_temp,Accel_Pedal_Pos_D,Engine_Oil_Temp,Speed_GPS,GPS_Longitude,GPS_Latitude,GPS_Bearing,GPS_Altitude,Turbo_Boost_And_Vcm_Gauge,Trip_Distance,Litres_Per_100km_Inst,Accel_Ssor_Total,CO2_in_g_per_km_Inst,Trip_Time_journey,fleetid,truckid,period,Region
0,5966,22FEB16:17:40:32,139,243.403459,13.333334,90,128,1707,139,10,42.3,80,14.08,6,34.11765,88,143.85654,8.8790253589,48.918410752,22.8,148,4.49617,274.9915,5.622228,0.047085,148.70784,9276,Fleet_00713F1,Truck_0201X1,2,1
0,7979,22FEB16:18:14:05,40,248.91073,49.019608,88,109,1290.5,40,11,21.44,80,14.22,8,31.764706,85,41.04006,7.8328327631,48.744138339,64.7,159,1.740453,308.38818,5.884387,0.030942,155.64195,11289,Fleet_00413F1,Truck_0271X1,2,2
0,3378,22FEB16:16:57:24,103,245.406103,11.372549,89,111,1261.5,103,11,22.27,80,14.14,9,14.901961,84,108.86485,8.3760490753,48.858761517,298,428,2.030529,205.37366,0,-0.022779,17.771843,6688,Fleet_00913F1,Truck_0491X1,2,1
0,2988,22FEB16:16:50:54,84,246.463054,18.039215,89,110,1294,84,10,22.69,79.60784,14.16,8,18.82353,87,86.400475,7.4317867631,48.626760339,287.8,554,1.88549,195.34384,1.133574,-0.012634,29.983015,6298,Fleet_00413F1,Truck_0351X1,2,2
0,1113,22FEB16:16:19:39,130,243.90412,48.235294,90,119,1601.5,130,10,29.33,79.60784,14.16,7,14.901961,87,133.52412,9.4948556153,48.555420484,298.1,386,3.19083,167.65257,2.998052,0.016552,79.298416,4423,Fleet_01213F1,Truck_0291X1,2,1
0,7156,22FEB16:18:00:22,64,247.575634,0,89,115,1169.5,64,8,19.63,80,14.18,7,14.901961,85,70.2,7.7487607631,48.287154339,0.4,148,2.61068,297.64407,0,-0.068789,0,10466,Fleet_00413F1,Truck_0641X1,2,2
0,3816,22FEB16:17:04:42,184,240.900154,59.607845,90,169,2278,184,13,70.47,80,14.08,8,36.47059,88,182.27022,8.6597170753,49.049669517,339.2,485,10.442717,220.29457,5.657469,0.136876,149.63995,7126,Fleet_00913F1,Truck_0311X1,2,1
0,7618,22FEB16:18:08:04,21,249.967681,15.294118,87,107,730,21,13,11.27,60.784313,14.18,8,14.901961,84,31.248333,9.2834997714,48.403723726,123.9,151,1.450378,306.22067,1.280415,-0.034922,33.86696,10928,Fleet_00813F1,Truck_0411X1,2,1
0,811,22FEB16:16:14:37,128,244.015378,21.176472,81,117,1580.5,128,10,29.05,80,14.1,8,14.901961,80,131.65239,9.5736116153,48.468372484,260.4,565,2.900755,157.34247,1.153978,-0.008293,30.522696,4121,Fleet_01213F1,Truck_0081X1,2,1
0,4675,22FEB16:17:19:01,114,244.794184,63.52941,87,123,1422,114,7,26.19,80,14.1,7,14.901961,83,117.936005,8.7241327631,48.559440339,275.6,264,3.770981,245.84541,3.607634,0.063781,95.421844,7985,Fleet_00413F1,Truck_0561X1,2,1
0,4426,22FEB16:17:14:52,114,244.794184,20,89,110,1406,114,10,23.52,80,14.14,8,14.901961,87,117.03654,8.1621847631,48.687924339,327.9,374,1.88549,238.4348,1.831898,-0.020375,48.45367,7736,Fleet_00413F1,Truck_0561X1,2,1
0,3781,22FEB16:17:04:07,152,242.680282,98.43137,90,231,1872,152,12,42.97,79.60784,14.08,8,45.490196,90,157.61076,8.5848070753,48.977009517,302.2,486,19.435059,218.67862,4.037666,-0.110845,106.79619,7091,Fleet_00913F1,Truck_0311X1,2,1
0,4514,22FEB16:17:16:20,114,244.794184,3.529412,83,118,1385,114,8,26.22,80,14.12,8,14.901961,81,117.686905,8.3556067631,48.609708339,290,284,3.045792,241.19716,0,0.044929,12.958157,7824,Fleet_00413F1,Truck_0561X1,2,1
0,3765,22FEB16:17:03:51,139,243.403459,0,88,128,1690.5,139,11,34.24,80,14.16,8,14.901961,88,154.04402,8.5377190753,48.960551517,299.3,487,4.49617,218.04066,0,-0.002229,0,7075,Fleet_00913F1,Truck_0311X1,2,1
0,5087,22FEB16:17:25:53,96,245.795506,50.588238,85,111,1196.5,96,8,20.22,78.039215,14.18,8,14.901961,81,114.48004,9.6822693589,48.524972752,46,164,2.030529,256.83313,2.610536,-0.000759,69.04862,8397,Fleet_00713F1,Truck_0421X1,2,1
0,7347,22FEB16:18:03:33,105,245.294845,54.509804,89,114,1304.5,105,9,22.77,79.21569,14.12,8,14.901961,85,108.828285,8.1179178588,48.125371043,354.8,147,2.465641,302.09995,3.011682,0.033664,79.658936,10657,Fleet_00213F1,Truck_0791X1,2,2
0,7519,22FEB16:18:06:25,43,248.743843,0,87,112,998.5,43,10,16.69,80,14.28,8,14.901961,85,46.260895,9.2351397714,48.416773726,113.9,156,2.175566,305.63837,0,-0.011612,0,10829,Fleet_00813F1,Truck_0411X1,2,1
0,4178,22FEB16:17:10:44,102,245.461732,25.09804,89,114,1278,102,8,22.13,80,14.22,7,30.19608,85,105.76956,8.5590036747,47.086245536,244.4,360,2.465641,231.47314,0,-0.024324,0,7488,Fleet_00613F1,Truck_0801X1,2,3
0,4666,22FEB16:17:18:52,113,244.849813,66.666664,87,124,1428.5,113,8,26.83,79.60784,14.14,7,14.901961,83,115.81204,8.7003247631,48.560898339,265.8,271,3.916019,245.57669,4.079709,0.05301,107.90824,7976,Fleet_00413F1,Truck_0561X1,2,1
0,8173,22FEB16:18:17:19,24,249.800794,11.764706,88,113,1373,24,11,25.38,80,14.06,7,14.901961,85,23.904432,9.1092333589,48.940328752,2.4,160,2.320604,309.79688,2.99883,0.077956,79.31899,11483,Fleet_00713F1,Truck_0711X1,2,1
0,4198,22FEB16:17:11:04,91,246.073651,37.2549,87,111,1147.5,91,8,19.49,80,14.16,7,28.62745,85,94.464165,8.5175436747,47.098959536,244.3,358,2.030529,232.01144,0,0.032068,20.163984,7508,Fleet_00613F1,Truck_0801X1,2,3
0,4793,22FEB16:17:20:59,101,245.517361,29.411766,89,118,1324.5,101,9,25.3,80,14.24,7,38.82353,85,105.62415,9.4790013589,48.832946752,327,290,3.045792,248.97473,1.792893,0.106251,47.421993,8103,Fleet_00713F1,Truck_0421X1,2,1
0,4165,22FEB16:17:10:31,105,245.294845,36.47059,89,111,1315.5,105,8,23.38,79.60784,14.16,7,14.901961,85,109.836716,8.5877436747,47.077407536,246.3,355,2.030529,231.10506,1.958427,0.029892,51.800365,7475,Fleet_00613F1,Truck_0801X1,2,3
0,4040,22FEB16:17:08:26,94,245.906764,85.882355,88,122,1187,94,8,23.05,80,14.12,7,14.901961,84,96.19331,8.8428276747,47.042529536,322.2,302,3.625944,227.7595,5.120774,0.032316,135.44438,7350,Fleet_00613F1,Truck_0801X1,2,3
0,3858,22FEB16:17:05:24,161,242.179621,0,87,130,1981,161,11,42.05,80,14.16,9,14.901961,86,168.76816,8.7044710753,49.163645517,354.8,440,4.786245,222.38312,0,0.062102,0,7168,Fleet_00913F1,Truck_0311X1,2,1
0,7298,22FEB16:18:02:44,90,246.12928,13.333334,89,112,1104.5,90,9,19.11,80,14.16,8,18.82353,84,100.36909,9.1336197714,48.252241726,18.8,152,2.175566,300.71698,0,0.03116,17.428696,10608,Fleet_00813F1,Truck_0411X1,2,1
0,966,22FEB16:16:17:12,156,242.457766,57.2549,89,116,1935.5,156,12,35.88,70.19608,14.06,8,14.901961,86,164.62799,10.008833615,48.488994484,274.2,442,2.755716,162.53822,1.9852,0.036779,52.50851,4276,Fleet_01213F1,Truck_0081X1,2,1
0,3295,22FEB16:16:56:01,113,244.849813,64.70589,86,126,1404.5,113,12,25.3,80,14.1,9,14.901961,83,117.21644,9.6797628604,48.628343431,293.4,431,4.206095,202.69095,3.721266,-0.01053,98.42743,6605,Fleet_00113F1,Truck_0141X1,2,1
0,5060,22FEB16:17:25:26,95,245.851135,59.215687,87,111,1192,95,8,20.27,74.117645,14.14,8,14.901961,80,108.86421,9.7250733589,48.552512752,49.4,169,2.030529,256.13043,3.156234,-0.065468,83.48234,8370,Fleet_00713F1,Truck_0421X1,2,1
0,7346,22FEB16:18:03:32,105,245.294845,56.47059,89,116,1304.5,105,9,22.91,76.86275,14.12,8,14.901961,85,108.036385,8.1177498588,48.123811043,354.4,148,2.755716,302.07565,3.183586,0.016172,84.20579,10656,Fleet_00213F1,Truck_0791X1,2,2
0,7154,22FEB16:18:00:20,77,246.852457,0,89,111,1029,77,8,16.63,80,14.28,7,14.901961,85,89.20807,7.7485927631,48.289110339,0.1,145,2.030529,297.6103,0,0.001175,0,10464,Fleet_00413F1,Truck_0641X1,2,2
0,5240,22FEB16:17:28:26,112,244.905442,56.078434,88,115,1408.5,112,7,24.97,77.254906,14.12,7,14.901961,84,117.82908,8.4561137274,48.728780666,23.4,144,2.61068,261.7478,2.716929,-0.016991,71.862724,8550,Fleet_01113F1,Truck_0661X1,2,1
0,4007,22FEB16:17:07:53,91,246.073651,0,84,118,1372,91,8,25.97,80,14.22,8,14.901961,83,94.143326,8.8860936747,47.078997536,321.5,305,3.045792,226.90028,0,-0.06284,0,7317,Fleet_00613F1,Truck_0801X1,2,3
0,685,22FEB16:16:12:31,114,244.794184,42.352943,88,111,1427,114,10,25.36,80,14.16,7,46.666668,85,120.56404,8.8412148604,49.445117431,286.2,660,2.030529,152.93597,0,-0.104765,0,3995,Fleet_00113F1,Truck_0221X1,2,1
0,8102,22FEB16:18:16:08,27,249.633907,47.45098,88,131,1530.5,27,10,29.19,79.60784,14.16,7,32.54902,84,35.49923,9.3263217714,48.236797726,74.5,156,4.931282,309.34808,17.747805,-0.017156,469.4291,11412,Fleet_00813F1,Truck_0551X1,2,1
0,4937,22FEB16:17:23:23,96,245.795506,0,82,112,1160,96,9,20.55,80,14.22,8,14.901961,81,101.26823,9.7386933589,48.712196752,280.4,204,2.175566,252.91238,0,-0.054079,0,8247,Fleet_00713F1,Truck_0421X1,2,1
0,1126,22FEB16:16:19:52,98,245.684248,99.60784,89,142,1251,98,10,28.16,80,14.16,7,14.901961,85,101.91615,9.2313276747,47.190345536,290.3,384,6.526697,168.06276,6.247006,-0.008121,165.23318,4436,Fleet_00613F1,Truck_0361X1,2,3
0,5378,22FEB16:17:30:44,118,244.571668,45.09804,88,113,1465,118,7,25.99,80,14.12,6,14.901961,83,118.116196,8.300101794,49.809165773,40,150,2.320604,266.18768,2.447833,-0.002157,64.74514,8688,Fleet_00513F1,Truck_0781X1,2,1
0,6095,22FEB16:17:42:41,145,243.069685,0,88,137,1780,145,9,39.74,80,14.2,6,14.901961,88,151.99216,8.7235473589,48.665372752,24.6,148,5.80151,279.86514,0,-0.072917,0,9405,Fleet_00713F1,Truck_0201X1,2,1
0,7788,22FEB16:18:10:54,32,249.355762,8.627451,88,111,1248,32,17,22.36,80,14.26,9,28.235294,84,36.576637,7.9245678588,48.201667043,83.4,149,2.030529,306.86487,2.877347,0.02745,76.105774,11098,Fleet_00213F1,Truck_0791X1,2,2
0,34,22FEB16:16:01:40,79,246.741199,99.21569,90,145,1251,79,11,29.38,80,14.22,6,34.901962,87,82.296074,8.721517794,49.369767773,283.4,779,6.961811,136.22778,9.404172,-0.03448,248.74017,3344,Fleet_00513F1,Truck_0471X1,2,1
0,3127,22FEB16:16:53:13,72,247.130602,49.411766,89,110,1353,72,11,21.99,80,14.24,9,14.901961,85,74.341255,7.2894187631,48.500424339,355.4,547,1.88549,198.35423,3.694803,0.063398,97.72747,6437,Fleet_00413F1,Truck_0351X1,2,2
0,4056,22FEB16:17:08:42,94,245.906764,78.82353,93,158,1480.5,94,8,35.02,80,14.18,7,14.901961,87,93.38456,8.8166436747,47.027283536,305.8,312,8.847302,228.1611,7.348919,-0.000043,194.37877,7366,Fleet_00613F1,Truck_0801X1,2,3
0,4473,22FEB16:17:15:39,113,244.849813,32.156864,85,108,1415.5,113,10,24.19,80,14.04,8,14.901961,83,117.61218,8.2577707631,48.635442339,297.4,347,1.595415,239.94221,1.674924,-0.037705,44.301704,7783,Fleet_00413F1,Truck_0561X1,2,1
0,269,22FEB16:16:05:35,104,245.350474,0,87,106,1278.5,104,9,22.11,80,14.24,7,14.901961,85,106.776,9.105217794,49.275843773,348.1,773,1.30534,141.58492,1.908144,0.033913,50.470375,3579,Fleet_00513F1,Truck_0471X1,2,1
0,4847,22FEB16:17:21:53,102,245.461732,15.294118,89,119,1295,102,9,26.91,78.43137,14.16,8,36.862747,87,107.28039,9.5599653589,48.775034752,301.9,287,3.19083,250.39307,4.411922,-0.035187,116.69526,8157,Fleet_00713F1,Truck_0421X1,2,1
0,5186,22FEB16:17:27:32,125,244.182265,0,89,128,1485.5,125,10,31.55,80,14.16,7,14.901961,88,128.80928,8.5162517274,48.642812666,30.8,156,4.49617,260.03973,0,-0.009493,0,8496,Fleet_01113F1,Truck_0661X1,2,1
0,7137,22FEB16:18:00:03,102,245.461732,26.27451,89,110,1263.5,102,8,21.08,80,14.18,7,14.901961,85,106.99202,7.7485327631,48.315576339,2.1,154,1.88549,297.14536,1.322604,0.024742,34.982857,10447,Fleet_00413F1,Truck_0641X1,2,2
0,3372,22FEB16:16:57:18,112,244.905442,67.05882,89,122,1406.5,112,11,25.08,80,14.12,9,14.901961,84,117.036125,8.3627530753,48.863507517,297.7,423,3.625944,205.19365,3.607543,-0.061623,95.41946,6682,Fleet_00913F1,Truck_0491X1,2,1
0,5754,22FEB16:17:37:00,81,246.629941,52.941177,88,163,1530,81,12,39.97,80,14.22,7,14.901961,84,76.176414,8.743303794,49.281363773,28.6,142,9.572491,270.13937,12.556252,0.035575,332.11267,9064,Fleet_00513F1,Truck_0571X1,2,1
0,974,22FEB16:16:17:20,157,242.402137,53.333336,88,133,1931.5,157,11,39.77,75.68628,14.14,7,14.901961,84,163.90808,10.038053615,48.487962484,273.4,441,5.221359,162.83386,3.315628,-0.121256,87.69831,4284,Fleet_01213F1,Truck_0081X1,2,1
0,4792,22FEB16:17:20:58,101,245.517361,29.411766,89,114,1246.5,101,9,21.8,80,14.16,7,32.156864,85,103.32001,9.4776813589,48.834302752,326.4,290,2.465641,248.94684,5.040274,0.024358,133.31516,8102,Fleet_00713F1,Truck_0421X1,2,1
0,3675,22FEB16:17:02:21,125,244.182265,82.35294,90,151,1537.5,125,12,32.22,80,13.92,9,25.882353,89,128.08801,9.0551530753,48.608555517,308.1,496,7.832037,214.6639,5.328373,-0.028554,140.93536,6985,Fleet_00913F1,Truck_0491X1,2,1
0,5184,22FEB16:17:27:30,128,244.015378,0,89,131,1581,128,11,33.55,80,14.12,7,14.901961,88,136.40536,8.533465794,49.502805773,31.5,157,4.931282,260.01102,0,0.161094,0,8494,Fleet_00513F1,Truck_0781X1,2,1
0,7370,22FEB16:18:03:56,87,246.296167,0,88,112,1049.5,87,10,18.02,80,14.28,8,14.901961,84,93.45877,9.1349937714,48.363703726,355,143,2.175566,302.74887,0,0.005872,0,10680,Fleet_00813F1,Truck_0411X1,2,1
0,5248,22FEB16:17:28:34,112,244.905442,54.509804,89,117,1412.5,112,7,25.58,78.039215,14.08,7,14.901961,84,120.06025,8.461345794,49.605351773,24.5,144,2.900755,262.01352,3.057737,0.180639,80.87708,8558,Fleet_00513F1,Truck_0781X1,2,1
0,3681,22FEB16:17:02:27,117,244.627297,43.92157,91,109,1446,117,12,24.49,75.68628,14.2,9,32.54902,89,121.50042,9.0682750753,48.601409517,309.1,497,1.740453,214.86179,0,-0.070866,18.235382,6991,Fleet_00913F1,Truck_0491X1,2,1
0,5202,22FEB16:17:27:48,113,244.849813,46.666668,87,112,1406.5,113,9,25.19,80,14.12,7,14.901961,84,115.52435,8.4957017274,48.667592666,25,154,2.175566,260.56668,2.543087,0.121333,67.264595,8512,Fleet_01113F1,Truck_0661X1,2,1
0,3305,22FEB16:16:56:11,113,244.849813,47.45098,87,113,1400.5,113,11,23.52,79.21569,14.14,9,14.901961,83,117.216,9.7050408604,48.622985431,286.4,424,2.320604,202.985,2.415417,-0.027495,63.88773,6615,Fleet_00113F1,Truck_0141X1,2,1
0,6,22FEB16:16:01:12,83,246.518683,92.94118,90,135,1407.5,83,10,28.55,80,14.14,6,42.352943,88,86.976006,8.9974256153,48.678690484,287.1,782,5.511435,135.66647,8.10098,-0.013464,214.27077,3316,Fleet_01213F1,Truck_0021X1,2,1
0,791,22FEB16:16:14:17,129,243.959749,0,83,118,1584,129,10,30.19,80,14.18,8,14.901961,82,131.36401,9.5144336153,48.468120484,287.9,615,3.045792,156.61313,0,0.094059,0,4101,Fleet_01213F1,Truck_0081X1,2,1
0,7041,22FEB16:17:58:27,96,245.795506,27.843138,89,110,1189.5,96,9,19.11,80,14.14,7,14.901961,85,109.84884,7.7379067631,48.461826339,357,152,1.88549,294.497,1.466293,-0.101833,38.78342,10351,Fleet_00413F1,Truck_0641X1,2,2
0,1022,22FEB16:16:18:08,146,243.014056,17.254902,88,119,1746.5,146,10,34.77,80,14.1,7,14.901961,84,148.89685,10.203203615,48.465114484,295.7,424,3.19083,164.82591,0,-0.026132,26.749247,4332,Fleet_01213F1,Truck_0081X1,2,1
0,4195,22FEB16:17:11:01,95,245.851135,5.490196,87,108,1161,95,8,20.69,80,14.18,7,14.901961,85,99.72042,8.5233636747,47.097141536,245.4,358,1.595415,231.94685,0,-0.050863,0,7505,Fleet_00613F1,Truck_0801X1,2,3
0,3549,22FEB16:17:00:15,117,244.627297,0,88,110,1420.5,117,11,26.44,80,14.2,9,14.901961,87,121.356255,8.7506110753,48.700097517,306.2,490,1.88549,210.66447,0,-0.025927,0,6859,Fleet_00913F1,Truck_0491X1,2,1
0,7101,22FEB16:17:59:27,101,245.517361,68.2353,90,117,1253.5,101,8,21.49,80,14.1,7,14.901961,85,103.609406,7.7470087631,48.373440339,3,157,2.900755,296.09497,3.703984,-0.005084,97.9703,10411,Fleet_00413F1,Truck_0641X1,2,2
0,5415,22FEB16:17:31:21,112,244.905442,42.7451,88,112,1383,112,7,24.47,80,14.16,6,14.901961,83,114.264206,8.8574133589,48.924854752,36.1,140,2.175566,267.32547,2.578442,0.015948,68.19974,8725,Fleet_00713F1,Truck_0681X1,2,1
0,3087,22FEB16:16:52:33,84,246.463054,18.431374,87,113,1298.5,84,11,22.77,79.21569,14.14,8,14.901961,85,86.046776,7.2957787631,48.540054339,342.6,573,2.320604,197.64346,1.327685,-0.049333,35.117245,6397,Fleet_00413F1,Truck_0351X1,2,2
0,8110,22FEB16:18:16:16,40,248.91073,15.686275,88,112,1556.5,40,10,29.38,80,14.22,7,22.352942,84,34.992664,7.9217167631,48.755652339,77,140,2.175566,309.43024,7.490323,0.026576,198.1189,11420,Fleet_00413F1,Truck_0271X1,2,2
0,6182,22FEB16:17:44:08,123,244.293523,47.45098,88,113,1515.5,123,7,27.13,80,14.16,6,14.901961,85,126.36099,8.6354613589,48.492584752,354.3,137,2.320604,283.17197,2.386551,0.044666,63.124233,9492,Fleet_00713F1,Truck_0201X1,2,1
0,5372,22FEB16:17:30:38,118,244.571668,47.84314,88,115,1469.5,118,7,26.58,80,14.18,6,14.901961,83,120.56521,8.310211794,49.801401773,40.3,152,2.61068,265.96753,2.658363,0.134647,70.31367,8682,Fleet_00513F1,Truck_0781X1,2,1
0,4346,22FEB16:17:13:32,100,245.57299,54.509804,90,111,1248,100,8,20.24,80,14.16,7,14.901961,85,103.82522,8.1660096747,47.112687536,276.4,379,2.030529,236.23476,2.709743,-0.104642,71.67265,7656,Fleet_00613F1,Truck_0801X1,2,3
0,7377,22FEB16:18:04:03,85,246.407425,40.784313,87,110,1334,85,10,23.22,80,14.24,8,14.901961,84,86.0409,8.1230178588,48.170377043,355.6,144,1.88549,302.91034,2.689648,0.015389,71.14114,10687,Fleet_00213F1,Truck_0791X1,2,2
0,3786,22FEB16:17:04:12,157,242.402137,73.333336,91,212,1941,157,13,70.41,80,14.08,8,40,90,161.96448,8.5990450753,48.984131517,309.1,488,16.67934,218.90219,8.667279,-0.104166,229.24939,7096,Fleet_00913F1,Truck_0311X1,2,1
0,6081,22FEB16:17:42:27,169,241.734589,54.901962,90,153,2067,169,12,47.36,80,14.08,6,14.901961,90,174.63663,7.8579307631,48.447228339,24.2,151,8.122112,279.24283,3.779794,-0.027367,99.975494,9391,Fleet_00413F1,Truck_0061X1,2,2
0,4585,22FEB16:17:17:31,97,245.739877,34.509804,88,132,1197,97,7,27.99,80,14.16,7,33.72549,85,103.9321,9.0447393589,48.940904752,257.9,252,5.076321,243.21547,0,0.006385,23.464607,7895,Fleet_00713F1,Truck_0421X1,2,1
0,1085,22FEB16:16:19:11,116,244.682926,17.254902,90,111,1423,116,9,25.77,80,14.12,7,14.901961,86,113.79875,9.1349256747,47.228721536,307.2,409,2.030529,166.73096,1.335833,-0.083836,35.33276,4395,Fleet_00613F1,Truck_0361X1,2,3
0,428,22FEB16:16:08:14,84,246.463054,0,82,107,1298,84,9,21.99,80,14.22,7,14.901961,81,84.85329,9.2891988604,49.170089431,14.7,751,1.450378,145.14273,0,-0.009897,0,3738,Fleet_00113F1,Truck_0221X1,2,1
0,853,22FEB16:16:15:19,103,245.406103,0,81,111,1255,103,9,22.36,80,14.2,8,14.901961,79,107.24429,8.9942396153,48.675654484,255.5,495,2.030529,158.80055,0,-0.122335,0,4163,Fleet_01213F1,Truck_0101X1,2,1
0,7302,22FEB16:18:02:48,86,246.351796,38.82353,88,117,1143.5,86,9,18.99,79.60784,14.16,8,24.313726,84,89.32648,7.7857567631,48.112290339,17.5,157,2.900755,300.82336,1.562288,0.025003,41.322483,10612,Fleet_00413F1,Truck_0641X1,2,2
0,5220,22FEB16:17:28:06,113,244.849813,51.37255,88,114,1409.5,113,8,25.05,80,14.12,7,14.901961,84,120.16826,8.4764297274,48.697406666,24.6,153,2.465641,261.14264,2.791498,-0.053299,73.83506,8530,Fleet_01113F1,Truck_0661X1,2,1
0,7647,22FEB16:18:08:33,16,250.245826,46.27451,87,112,1001,16,14,14.72,59.607845,14.26,8,14.901961,84,16.272,9.2945517714,48.401209726,110,150,2.175566,306.36032,10.405061,0.005806,275.21368,10957,Fleet_00813F1,Truck_0411X1,2,1
0,5260,22FEB16:17:28:46,113,244.849813,49.80392,89,113,1402,113,7,24.86,80,14.14,7,14.901961,84,123.44076,8.449075794,49.624233773,22,137,2.320604,262.40686,2.683206,-0.031043,70.97074,8570,Fleet_00513F1,Truck_0781X1,2,1
0,678,22FEB16:16:12:24,117,244.627297,10.196078,88,111,1447,117,10,26.27,80,14.14,7,36.47059,85,114.04064,8.8595088604,49.442117431,275.8,649,2.030529,152.73517,0,-0.015853,15.23399,3988,Fleet_00113F1,Truck_0221X1,2,1
0,5121,22FEB16:17:26:27,102,245.461732,17.254902,86,122,1249.5,102,8,21.99,80,14.08,7,14.901961,81,105.15605,8.6263757274,48.535934666,37.3,155,3.625944,257.77292,5.054091,0.1298,133.6806,8431,Fleet_01113F1,Truck_0661X1,2,1
0,7682,22FEB16:18:09:08,16,250.245826,24.313726,88,107,724.5,16,14,9.69,57.2549,14.16,8,14.901961,84,15.804164,9.3112377714,48.398959726,98.9,150,1.450378,306.55902,3.590417,-0.00646,94.96647,10992,Fleet_00813F1,Truck_0411X1,2,1
0,652,22FEB16:16:11:58,115,244.738555,41.568626,89,109,1422.5,115,11,23.83,77.64706,14.2,7,14.901961,86,119.80854,8.9290608604,49.436027431,292.5,650,1.740453,151.89516,2.102502,-0.024706,55.61115,3962,Fleet_00113F1,Truck_0221X1,2,1
0,4419,22FEB16:17:14:45,113,244.849813,44.705883,89,110,1396.5,113,11,23.44,80,14.16,8,14.901961,88,115.12802,8.1522547631,48.698904339,313.5,382,1.88549,238.19444,2.407201,-0.015712,63.67042,7729,Fleet_00413F1,Truck_0561X1,2,1
0,4527,22FEB16:17:16:33,86,246.351796,14.901961,82,110,1339.5,86,7,23.91,80,14.1,8,32.54902,81,89.10026,8.3839327631,48.604668339,290.4,271,1.88549,241.55563,1.543787,-0.059872,40.833134,7837,Fleet_00413F1,Truck_0561X1,2,1
0,3629,22FEB16:17:01:35,125,244.182265,0,90,118,1535,125,10,29.69,80,14.2,8,14.901961,87,130.46425,8.9423230753,48.645899517,293.8,504,3.045792,213.15677,0,-0.04726,0,6939,Fleet_00913F1,Truck_0491X1,2,1
0,6115,22FEB16:17:43:01,147,242.958427,0,89,117,1813,147,9,33.13,80,14.16,6,14.901961,89,152.89243,8.6959173589,48.624776752,24.1,156,2.900755,280.66797,0,0.211883,0,9425,Fleet_00713F1,Truck_0201X1,2,1
0,667,22FEB16:16:12:13,115,244.738555,39.607845,88,108,1429.5,115,10,23.63,79.60784,14.18,7,14.901961,85,119.23203,8.8893168604,49.442567431,284.1,654,1.595415,152.36603,2.182032,-0.042672,57.714714,3977,Fleet_00113F1,Truck_0221X1,2,1
0,6076,22FEB16:17:42:22,161,242.179621,70.588234,90,198,2004.5,161,11,65.72,80,14.12,6,41.568626,90,167.90424,7.8498007631,48.459186339,24.6,155,14.648811,279.01736,7.161652,-0.095871,189.42557,9386,Fleet_00413F1,Truck_0061X1,2,2
0,4964,22FEB16:17:23:50,96,245.795506,60,83,113,1202,96,8,21.77,74.5098,14.16,8,14.901961,80,97.70454,9.7693173589,48.681038752,355.9,178,2.320604,253.61452,3.354488,-0.074245,88.72616,8274,Fleet_00713F1,Truck_0421X1,2,1
0,878,22FEB16:16:15:44,91,246.073651,42.7451,81,110,1136,91,9,17.91,78.43137,14.16,8,14.901961,78,95.076004,8.9391776153,48.666630484,257.5,458,1.88549,159.45688,2.129513,0.031898,56.325577,4188,Fleet_01213F1,Truck_0101X1,2,1
0,5980,22FEB16:17:40:46,130,243.90412,0,89,118,1620.5,130,8,32.16,80,14.14,6,14.901961,87,135.396,8.8612473589,48.890930752,23.4,156,3.045792,275.49985,0,0.094233,0,9290,Fleet_00713F1,Truck_0201X1,2,1
0,1143,22FEB16:16:20:09,119,244.516039,19.607843,92,110,1489.5,119,11,26.13,78.82353,14.12,8,14.901961,88,122.04026,9.2736576747,47.181663536,286.8,381,1.88549,168.5829,1.352442,-0.063559,35.772068,4453,Fleet_00613F1,Truck_0361X1,2,3
0,4137,22FEB16:17:10:03,107,245.183587,70.19608,90,132,1349,107,9,27.24,78.43137,14.16,7,36.47059,87,114.08414,8.6530956747,47.061603536,253.2,336,5.076321,230.27263,4.44026,0.08611,117.44479,7447,Fleet_00613F1,Truck_0801X1,2,3
1,6766,22FEB16:17:53:52,18,250.134568,49.80392,87,106,1143,18,18,10.55,27.843138,14.22,6,14.901961,82,19.405636,8.554657794,49.659243773,21.7,160,1.30534,289.7276,6.917057,0.034907,182.95602,10076,Fleet_00513F1,Truck_0051X1,2,1
0,6083,22FEB16:17:42:29,164,242.012734,8.627451,91,119,2019.5,164,11,40.52,80,14.2,6,14.901961,90,172.8015,7.8612847631,48.442602339,24.7,150,3.19083,279.35693,0,0.060942,0,9393,Fleet_00413F1,Truck_0061X1,2,2
0,4132,22FEB16:17:09:58,104,245.350474,91.37255,90,113,1366.5,104,9,25.8,80,14.18,7,38.82353,88,107.60518,8.6654736747,47.059245536,253,335,2.320604,230.1209,2.016516,0.022095,53.336826,7442,Fleet_00613F1,Truck_0801X1,2,3
